suite,task_id,task_description,episode_seed_base,variant_type,variant_index,prompt,rollout_index,episode_seed,success,episode_length
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,original,0,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,36,4036,True,126
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,original,0,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,37,4037,True,122
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,original,0,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,38,4038,True,131
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,original,0,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,39,4039,True,129
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,original,0,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,40,4040,True,130
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,original,0,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,41,4041,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,original,0,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,42,4042,True,123
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,original,0,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,43,4043,True,133
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,original,0,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,44,4044,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,original,0,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,45,4045,True,119
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,original,0,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,46,4046,True,122
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,original,0,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,47,4047,True,119
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,original,0,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,48,4048,True,161
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,original,0,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,49,4049,True,136
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,0,4000,True,126
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,1,4001,True,125
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,2,4002,True,136
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,3,4003,True,125
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4,4004,True,131
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,5,4005,True,127
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,6,4006,True,135
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,7,4007,True,129
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,8,4008,True,130
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,9,4009,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,10,4010,True,142
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,11,4011,True,129
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,12,4012,True,137
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,13,4013,True,147
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,14,4014,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,15,4015,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,16,4016,True,141
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,17,4017,True,126
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,18,4018,True,139
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,19,4019,True,137
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,20,4020,True,125
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,21,4021,True,126
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,22,4022,True,126
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,23,4023,True,129
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,24,4024,True,139
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,25,4025,True,137
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,26,4026,True,127
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,27,4027,True,114
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,28,4028,True,122
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,29,4029,True,138
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,30,4030,True,135
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,31,4031,True,127
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,32,4032,True,128
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,33,4033,True,133
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,34,4034,True,131
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,35,4035,True,125
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,36,4036,True,128
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,37,4037,True,132
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,38,4038,True,130
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,39,4039,True,123
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,40,4040,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,41,4041,True,159
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,42,4042,True,124
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,43,4043,True,132
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,44,4044,True,130
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,45,4045,True,131
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,46,4046,True,136
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,47,4047,True,140
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,48,4048,True,117
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,politeness,0,please pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,49,4049,True,127
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,0,4000,True,135
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,1,4001,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,2,4002,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,3,4003,True,202
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,4,4004,True,205
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,5,4005,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,6,4006,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,7,4007,True,130
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,8,4008,True,123
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,9,4009,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,10,4010,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,11,4011,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,12,4012,True,128
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,13,4013,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,14,4014,True,134
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,15,4015,True,119
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,16,4016,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,17,4017,True,184
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,18,4018,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,19,4019,True,131
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,20,4020,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,21,4021,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,22,4022,True,120
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,23,4023,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,24,4024,True,130
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,25,4025,True,129
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,26,4026,True,131
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,27,4027,True,204
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,28,4028,True,124
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,29,4029,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,30,4030,True,126
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,31,4031,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,32,4032,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,33,4033,True,135
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,34,4034,True,135
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,35,4035,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,36,4036,True,126
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,37,4037,True,210
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,38,4038,True,124
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,39,4039,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,40,4040,True,114
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,41,4041,True,136
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,42,4042,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,43,4043,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,44,4044,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,45,4045,True,113
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,46,4046,True,198
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,47,4047,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,48,4048,True,129
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,verb_paraphrase,0,grab the black bowl in the top drawer of the wooden cabinet and place it on the plate,49,4049,True,154
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,sentence_structure,0,"the black bowl in the top drawer of the wooden cabinet, pick it up and place it on the plate",0,4000,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,sentence_structure,0,"the black bowl in the top drawer of the wooden cabinet, pick it up and place it on the plate",1,4001,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,sentence_structure,0,"the black bowl in the top drawer of the wooden cabinet, pick it up and place it on the plate",2,4002,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,sentence_structure,0,"the black bowl in the top drawer of the wooden cabinet, pick it up and place it on the plate",3,4003,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,sentence_structure,0,"the black bowl in the top drawer of the wooden cabinet, pick it up and place it on the plate",4,4004,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,sentence_structure,0,"the black bowl in the top drawer of the wooden cabinet, pick it up and place it on the plate",5,4005,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,sentence_structure,0,"the black bowl in the top drawer of the wooden cabinet, pick it up and place it on the plate",6,4006,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,sentence_structure,0,"the black bowl in the top drawer of the wooden cabinet, pick it up and place it on the plate",7,4007,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,4000,sentence_structure,0,"the black bowl in the top drawer of the wooden cabinet, pick it up and place it on the plate",8,4008,False,280
