suite,task_id,task_description,episode_seed_base,variant_type,variant_index,prompt,rollout_index,episode_seed,success,episode_length
spatial,2,pick up the black bowl from table center and place it on the plate,2000,original,0,pick up the black bowl from table center and place it on the plate,47,2047,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,original,0,pick up the black bowl from table center and place it on the plate,48,2048,True,98
spatial,2,pick up the black bowl from table center and place it on the plate,2000,original,0,pick up the black bowl from table center and place it on the plate,49,2049,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,0,2000,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,1,2001,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,2,2002,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,3,2003,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,4,2004,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,5,2005,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,6,2006,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,7,2007,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,8,2008,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,9,2009,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,10,2010,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,11,2011,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,12,2012,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,13,2013,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,14,2014,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,15,2015,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,16,2016,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,17,2017,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,18,2018,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,19,2019,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,20,2020,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,21,2021,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,22,2022,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,23,2023,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,24,2024,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,25,2025,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,26,2026,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,27,2027,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,28,2028,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,29,2029,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,30,2030,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,31,2031,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,32,2032,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,33,2033,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,34,2034,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,35,2035,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,36,2036,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,37,2037,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,38,2038,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,39,2039,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,40,2040,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,41,2041,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,42,2042,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,43,2043,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,44,2044,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,45,2045,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,46,2046,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,47,2047,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,48,2048,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,politeness,0,please pick up the black bowl from table center and place it on the plate,49,2049,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,0,2000,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,1,2001,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,2,2002,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,3,2003,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,4,2004,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,5,2005,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,6,2006,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,7,2007,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,8,2008,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,9,2009,True,109
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,10,2010,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,11,2011,True,105
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,12,2012,True,112
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,13,2013,True,119
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,14,2014,True,108
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,15,2015,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,16,2016,True,117
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,17,2017,True,113
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,18,2018,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,19,2019,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,20,2020,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,21,2021,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,22,2022,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,23,2023,True,101
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,24,2024,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,25,2025,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,26,2026,True,108
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,27,2027,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,28,2028,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,29,2029,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,30,2030,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,31,2031,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,32,2032,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,33,2033,True,117
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,34,2034,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,35,2035,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,36,2036,True,113
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,37,2037,True,116
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,38,2038,True,102
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,39,2039,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,40,2040,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,41,2041,True,113
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,42,2042,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,43,2043,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,44,2044,True,111
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,45,2045,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,46,2046,True,121
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,47,2047,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,48,2048,True,114
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verb_paraphrase,0,grab the black bowl from table center and place it on the plate,49,2049,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",0,2000,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",1,2001,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",2,2002,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",3,2003,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",4,2004,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",5,2005,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",6,2006,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",7,2007,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",8,2008,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",9,2009,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",10,2010,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",11,2011,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",12,2012,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",13,2013,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",14,2014,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",15,2015,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",16,2016,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",17,2017,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",18,2018,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",19,2019,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",20,2020,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",21,2021,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",22,2022,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",23,2023,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",24,2024,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",25,2025,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",26,2026,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",27,2027,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",28,2028,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",29,2029,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",30,2030,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",31,2031,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",32,2032,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",33,2033,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",34,2034,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",35,2035,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",36,2036,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",37,2037,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",38,2038,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",39,2039,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",40,2040,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",41,2041,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",42,2042,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",43,2043,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",44,2044,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",45,2045,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",46,2046,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",47,2047,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",48,2048,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,sentence_structure,0,"the black bowl from table center, pick it up and place it on the plate",49,2049,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verbosity,0,in this task you have to pick up the black bowl from table center and place it on the plate for me,0,2000,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verbosity,0,in this task you have to pick up the black bowl from table center and place it on the plate for me,1,2001,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verbosity,0,in this task you have to pick up the black bowl from table center and place it on the plate for me,2,2002,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verbosity,0,in this task you have to pick up the black bowl from table center and place it on the plate for me,3,2003,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verbosity,0,in this task you have to pick up the black bowl from table center and place it on the plate for me,4,2004,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verbosity,0,in this task you have to pick up the black bowl from table center and place it on the plate for me,5,2005,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verbosity,0,in this task you have to pick up the black bowl from table center and place it on the plate for me,6,2006,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verbosity,0,in this task you have to pick up the black bowl from table center and place it on the plate for me,7,2007,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verbosity,0,in this task you have to pick up the black bowl from table center and place it on the plate for me,8,2008,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verbosity,0,in this task you have to pick up the black bowl from table center and place it on the plate for me,9,2009,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verbosity,0,in this task you have to pick up the black bowl from table center and place it on the plate for me,10,2010,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verbosity,0,in this task you have to pick up the black bowl from table center and place it on the plate for me,11,2011,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verbosity,0,in this task you have to pick up the black bowl from table center and place it on the plate for me,12,2012,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,2000,verbosity,0,in this task you have to pick up the black bowl from table center and place it on the plate for me,13,2013,False,280
