suite,task_id,task_description,episode_seed_base,variant_type,variant_index,prompt,rollout_index,episode_seed,success,episode_length
spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,0,quickly,0,pick up the black bowl between the plate and the ramekin and place it on the plate quickly,4,4,True,76
spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,0,contrastive_negation,0,"Do not move the red, but the black bowl between the plate and the ramekin and place it on the plate",0,0,False,280
spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,0,contrastive_negation,0,"Do not move the red, but the black bowl between the plate and the ramekin and place it on the plate",1,1,False,280
spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,0,contrastive_negation,0,"Do not move the red, but the black bowl between the plate and the ramekin and place it on the plate",2,2,False,280
spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,0,contrastive_negation,0,"Do not move the red, but the black bowl between the plate and the ramekin and place it on the plate",3,3,False,280
spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,0,contrastive_negation,0,"Do not move the red, but the black bowl between the plate and the ramekin and place it on the plate",4,4,False,280
spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,0,do_not_move,0,do not move the black bowl between the plate and the ramekin and place it on the plate,0,0,True,77
spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,0,do_not_move,0,do not move the black bowl between the plate and the ramekin and place it on the plate,1,1,True,70
spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,0,do_not_move,0,do not move the black bowl between the plate and the ramekin and place it on the plate,2,2,True,76
spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,0,do_not_move,0,do not move the black bowl between the plate and the ramekin and place it on the plate,3,3,True,81
spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,0,do_not_move,0,do not move the black bowl between the plate and the ramekin and place it on the plate,4,4,True,78
