suite,task_id,task_description,episode_seed_base,variant_type,variant_index,prompt,rollout_index,episode_seed,success,episode_length
object,2,pick up the salad dressing and place it in the basket,102000,politeness,0,please pick up the salad dressing and place it in the basket,15,102015,False,280
object,2,pick up the salad dressing and place it in the basket,102000,politeness,0,please pick up the salad dressing and place it in the basket,16,102016,True,127
object,2,pick up the salad dressing and place it in the basket,102000,politeness,0,please pick up the salad dressing and place it in the basket,17,102017,False,280
object,2,pick up the salad dressing and place it in the basket,102000,politeness,0,please pick up the salad dressing and place it in the basket,18,102018,False,280
object,2,pick up the salad dressing and place it in the basket,102000,politeness,0,please pick up the salad dressing and place it in the basket,19,102019,True,135
object,2,pick up the salad dressing and place it in the basket,102000,politeness,0,please pick up the salad dressing and place it in the basket,20,102020,False,280
object,2,pick up the salad dressing and place it in the basket,102000,politeness,0,please pick up the salad dressing and place it in the basket,21,102021,True,263
object,2,pick up the salad dressing and place it in the basket,102000,politeness,0,please pick up the salad dressing and place it in the basket,22,102022,False,280
object,2,pick up the salad dressing and place it in the basket,102000,politeness,0,please pick up the salad dressing and place it in the basket,23,102023,True,130
object,2,pick up the salad dressing and place it in the basket,102000,politeness,0,please pick up the salad dressing and place it in the basket,24,102024,True,135
object,2,pick up the salad dressing and place it in the basket,102000,politeness,0,please pick up the salad dressing and place it in the basket,25,102025,False,280
object,2,pick up the salad dressing and place it in the basket,102000,politeness,0,please pick up the salad dressing and place it in the basket,26,102026,False,280
object,2,pick up the salad dressing and place it in the basket,102000,politeness,0,please pick up the salad dressing and place it in the basket,27,102027,False,280
object,2,pick up the salad dressing and place it in the basket,102000,politeness,0,please pick up the salad dressing and place it in the basket,28,102028,False,280
object,2,pick up the salad dressing and place it in the basket,102000,politeness,0,please pick up the salad dressing and place it in the basket,29,102029,True,123
object,2,pick up the salad dressing and place it in the basket,102000,politeness,0,please pick up the salad dressing and place it in the basket,30,102030,False,280
object,2,pick up the salad dressing and place it in the basket,102000,politeness,0,please pick up the salad dressing and place it in the basket,31,102031,True,140
object,2,pick up the salad dressing and place it in the basket,102000,politeness,0,please pick up the salad dressing and place it in the basket,32,102032,False,280
object,2,pick up the salad dressing and place it in the basket,102000,politeness,0,please pick up the salad dressing and place it in the basket,33,102033,False,280
object,2,pick up the salad dressing and place it in the basket,102000,politeness,0,please pick up the salad dressing and place it in the basket,34,102034,False,280
object,2,pick up the salad dressing and place it in the basket,102000,politeness,0,please pick up the salad dressing and place it in the basket,35,102035,False,280
object,2,pick up the salad dressing and place it in the basket,102000,politeness,0,please pick up the salad dressing and place it in the basket,36,102036,True,129
object,2,pick up the salad dressing and place it in the basket,102000,politeness,0,please pick up the salad dressing and place it in the basket,37,102037,False,280
object,2,pick up the salad dressing and place it in the basket,102000,politeness,0,please pick up the salad dressing and place it in the basket,38,102038,True,120
object,2,pick up the salad dressing and place it in the basket,102000,politeness,0,please pick up the salad dressing and place it in the basket,39,102039,False,280
object,2,pick up the salad dressing and place it in the basket,102000,politeness,0,please pick up the salad dressing and place it in the basket,40,102040,False,280
object,2,pick up the salad dressing and place it in the basket,102000,politeness,0,please pick up the salad dressing and place it in the basket,41,102041,False,280
object,2,pick up the salad dressing and place it in the basket,102000,politeness,0,please pick up the salad dressing and place it in the basket,42,102042,True,138
object,2,pick up the salad dressing and place it in the basket,102000,politeness,0,please pick up the salad dressing and place it in the basket,43,102043,False,280
object,2,pick up the salad dressing and place it in the basket,102000,politeness,0,please pick up the salad dressing and place it in the basket,44,102044,True,145
object,2,pick up the salad dressing and place it in the basket,102000,politeness,0,please pick up the salad dressing and place it in the basket,45,102045,False,280
object,2,pick up the salad dressing and place it in the basket,102000,politeness,0,please pick up the salad dressing and place it in the basket,46,102046,False,280
object,2,pick up the salad dressing and place it in the basket,102000,politeness,0,please pick up the salad dressing and place it in the basket,47,102047,False,280
object,2,pick up the salad dressing and place it in the basket,102000,politeness,0,please pick up the salad dressing and place it in the basket,48,102048,True,142
object,2,pick up the salad dressing and place it in the basket,102000,politeness,0,please pick up the salad dressing and place it in the basket,49,102049,True,135
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,0,102000,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,1,102001,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,2,102002,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,3,102003,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,4,102004,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,5,102005,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,6,102006,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,7,102007,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,8,102008,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,9,102009,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,10,102010,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,11,102011,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,12,102012,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,13,102013,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,14,102014,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,15,102015,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,16,102016,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,17,102017,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,18,102018,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,19,102019,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,20,102020,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,21,102021,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,22,102022,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,23,102023,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,24,102024,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,25,102025,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,26,102026,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,27,102027,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,28,102028,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,29,102029,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,30,102030,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,31,102031,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,32,102032,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,33,102033,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,34,102034,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,35,102035,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,36,102036,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,37,102037,True,127
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,38,102038,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,39,102039,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,40,102040,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,41,102041,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,42,102042,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,43,102043,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,44,102044,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,45,102045,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,46,102046,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,47,102047,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,48,102048,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verb_paraphrase,0,grab the salad dressing and place it in the basket,49,102049,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",0,102000,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",1,102001,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",2,102002,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",3,102003,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",4,102004,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",5,102005,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",6,102006,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",7,102007,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",8,102008,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",9,102009,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",10,102010,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",11,102011,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",12,102012,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",13,102013,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",14,102014,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",15,102015,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",16,102016,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",17,102017,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",18,102018,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",19,102019,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",20,102020,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",21,102021,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",22,102022,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",23,102023,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",24,102024,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",25,102025,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",26,102026,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",27,102027,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",28,102028,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",29,102029,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",30,102030,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",31,102031,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",32,102032,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",33,102033,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",34,102034,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",35,102035,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",36,102036,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",37,102037,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",38,102038,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",39,102039,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",40,102040,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",41,102041,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",42,102042,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",43,102043,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",44,102044,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",45,102045,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",46,102046,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",47,102047,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",48,102048,False,280
object,2,pick up the salad dressing and place it in the basket,102000,sentence_structure,0,"the salad dressing, pick it up and place it in the basket",49,102049,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verbosity,0,in this task you have to pick up the salad dressing and place it in the basket for me,0,102000,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verbosity,0,in this task you have to pick up the salad dressing and place it in the basket for me,1,102001,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verbosity,0,in this task you have to pick up the salad dressing and place it in the basket for me,2,102002,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verbosity,0,in this task you have to pick up the salad dressing and place it in the basket for me,3,102003,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verbosity,0,in this task you have to pick up the salad dressing and place it in the basket for me,4,102004,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verbosity,0,in this task you have to pick up the salad dressing and place it in the basket for me,5,102005,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verbosity,0,in this task you have to pick up the salad dressing and place it in the basket for me,6,102006,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verbosity,0,in this task you have to pick up the salad dressing and place it in the basket for me,7,102007,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verbosity,0,in this task you have to pick up the salad dressing and place it in the basket for me,8,102008,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verbosity,0,in this task you have to pick up the salad dressing and place it in the basket for me,9,102009,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verbosity,0,in this task you have to pick up the salad dressing and place it in the basket for me,10,102010,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verbosity,0,in this task you have to pick up the salad dressing and place it in the basket for me,11,102011,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verbosity,0,in this task you have to pick up the salad dressing and place it in the basket for me,12,102012,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verbosity,0,in this task you have to pick up the salad dressing and place it in the basket for me,13,102013,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verbosity,0,in this task you have to pick up the salad dressing and place it in the basket for me,14,102014,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verbosity,0,in this task you have to pick up the salad dressing and place it in the basket for me,15,102015,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verbosity,0,in this task you have to pick up the salad dressing and place it in the basket for me,16,102016,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verbosity,0,in this task you have to pick up the salad dressing and place it in the basket for me,17,102017,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verbosity,0,in this task you have to pick up the salad dressing and place it in the basket for me,18,102018,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verbosity,0,in this task you have to pick up the salad dressing and place it in the basket for me,19,102019,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verbosity,0,in this task you have to pick up the salad dressing and place it in the basket for me,20,102020,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verbosity,0,in this task you have to pick up the salad dressing and place it in the basket for me,21,102021,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verbosity,0,in this task you have to pick up the salad dressing and place it in the basket for me,22,102022,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verbosity,0,in this task you have to pick up the salad dressing and place it in the basket for me,23,102023,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verbosity,0,in this task you have to pick up the salad dressing and place it in the basket for me,24,102024,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verbosity,0,in this task you have to pick up the salad dressing and place it in the basket for me,25,102025,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verbosity,0,in this task you have to pick up the salad dressing and place it in the basket for me,26,102026,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verbosity,0,in this task you have to pick up the salad dressing and place it in the basket for me,27,102027,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verbosity,0,in this task you have to pick up the salad dressing and place it in the basket for me,28,102028,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verbosity,0,in this task you have to pick up the salad dressing and place it in the basket for me,29,102029,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verbosity,0,in this task you have to pick up the salad dressing and place it in the basket for me,30,102030,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verbosity,0,in this task you have to pick up the salad dressing and place it in the basket for me,31,102031,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verbosity,0,in this task you have to pick up the salad dressing and place it in the basket for me,32,102032,False,280
object,2,pick up the salad dressing and place it in the basket,102000,verbosity,0,in this task you have to pick up the salad dressing and place it in the basket for me,33,102033,False,280
