suite,task_id,task_description,episode_seed_base,variant_type,variant_index,prompt,rollout_index,episode_seed,success,episode_length
goal,0,open the middle drawer of the cabinet,200000,sentence_structure,0,"the middle drawer of the cabinet, open it",21,200021,False,280
goal,0,open the middle drawer of the cabinet,200000,sentence_structure,0,"the middle drawer of the cabinet, open it",22,200022,False,280
goal,0,open the middle drawer of the cabinet,200000,sentence_structure,0,"the middle drawer of the cabinet, open it",23,200023,False,280
goal,0,open the middle drawer of the cabinet,200000,sentence_structure,0,"the middle drawer of the cabinet, open it",24,200024,False,280
goal,0,open the middle drawer of the cabinet,200000,sentence_structure,0,"the middle drawer of the cabinet, open it",25,200025,False,280
goal,0,open the middle drawer of the cabinet,200000,sentence_structure,0,"the middle drawer of the cabinet, open it",26,200026,False,280
goal,0,open the middle drawer of the cabinet,200000,sentence_structure,0,"the middle drawer of the cabinet, open it",27,200027,False,280
goal,0,open the middle drawer of the cabinet,200000,sentence_structure,0,"the middle drawer of the cabinet, open it",28,200028,False,280
goal,0,open the middle drawer of the cabinet,200000,sentence_structure,0,"the middle drawer of the cabinet, open it",29,200029,False,280
goal,0,open the middle drawer of the cabinet,200000,sentence_structure,0,"the middle drawer of the cabinet, open it",30,200030,False,280
goal,0,open the middle drawer of the cabinet,200000,sentence_structure,0,"the middle drawer of the cabinet, open it",31,200031,False,280
goal,0,open the middle drawer of the cabinet,200000,sentence_structure,0,"the middle drawer of the cabinet, open it",32,200032,False,280
goal,0,open the middle drawer of the cabinet,200000,sentence_structure,0,"the middle drawer of the cabinet, open it",33,200033,False,280
goal,0,open the middle drawer of the cabinet,200000,sentence_structure,0,"the middle drawer of the cabinet, open it",34,200034,False,280
goal,0,open the middle drawer of the cabinet,200000,sentence_structure,0,"the middle drawer of the cabinet, open it",35,200035,False,280
goal,0,open the middle drawer of the cabinet,200000,sentence_structure,0,"the middle drawer of the cabinet, open it",36,200036,False,280
goal,0,open the middle drawer of the cabinet,200000,sentence_structure,0,"the middle drawer of the cabinet, open it",37,200037,False,280
goal,0,open the middle drawer of the cabinet,200000,sentence_structure,0,"the middle drawer of the cabinet, open it",38,200038,False,280
goal,0,open the middle drawer of the cabinet,200000,sentence_structure,0,"the middle drawer of the cabinet, open it",39,200039,False,280
goal,0,open the middle drawer of the cabinet,200000,sentence_structure,0,"the middle drawer of the cabinet, open it",40,200040,False,280
goal,0,open the middle drawer of the cabinet,200000,sentence_structure,0,"the middle drawer of the cabinet, open it",41,200041,False,280
goal,0,open the middle drawer of the cabinet,200000,sentence_structure,0,"the middle drawer of the cabinet, open it",42,200042,False,280
goal,0,open the middle drawer of the cabinet,200000,sentence_structure,0,"the middle drawer of the cabinet, open it",43,200043,False,280
goal,0,open the middle drawer of the cabinet,200000,sentence_structure,0,"the middle drawer of the cabinet, open it",44,200044,False,280
goal,0,open the middle drawer of the cabinet,200000,sentence_structure,0,"the middle drawer of the cabinet, open it",45,200045,False,280
goal,0,open the middle drawer of the cabinet,200000,sentence_structure,0,"the middle drawer of the cabinet, open it",46,200046,False,280
goal,0,open the middle drawer of the cabinet,200000,sentence_structure,0,"the middle drawer of the cabinet, open it",47,200047,False,280
goal,0,open the middle drawer of the cabinet,200000,sentence_structure,0,"the middle drawer of the cabinet, open it",48,200048,False,280
goal,0,open the middle drawer of the cabinet,200000,sentence_structure,0,"the middle drawer of the cabinet, open it",49,200049,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,0,200000,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,1,200001,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,2,200002,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,3,200003,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,4,200004,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,5,200005,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,6,200006,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,7,200007,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,8,200008,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,9,200009,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,10,200010,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,11,200011,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,12,200012,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,13,200013,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,14,200014,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,15,200015,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,16,200016,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,17,200017,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,18,200018,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,19,200019,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,20,200020,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,21,200021,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,22,200022,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,23,200023,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,24,200024,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,25,200025,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,26,200026,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,27,200027,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,28,200028,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,29,200029,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,30,200030,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,31,200031,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,32,200032,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,33,200033,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,34,200034,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,35,200035,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,36,200036,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,37,200037,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,38,200038,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,39,200039,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,40,200040,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,41,200041,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,42,200042,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,43,200043,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,44,200044,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,45,200045,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,46,200046,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,47,200047,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,48,200048,False,280
goal,0,open the middle drawer of the cabinet,200000,verbosity,0,in this task you have to open the middle drawer of the cabinet for me,49,200049,False,280
goal,0,open the middle drawer of the cabinet,200000,carefully,0,open the middle drawer of the cabinet carefully,0,200000,True,129
